# Electric power consumption in Hakusan campus [kWh]  
Date,"bldg_1","bldg_2&3","bldg_4","bldg_5","bldg_6","bldg_7","bldg_8&9","bldg_10","Hosui-kaikan","Total"
2020/12/31,1010 ,3340 ,700 ,1100 ,2600 ,95 ,1527 ,363 ,130 ,11065 
2021/1/1,910 ,3160 ,800 ,1000 ,2600 ,87 ,1481 ,409 ,113 ,10865 
2021/1/2,1300 ,3170 ,800 ,1300 ,2600 ,91 ,1513 ,317 ,114 ,11427 
2021/1/3,1690 ,3250 ,700 ,1500 ,2800 ,87 ,1339 ,211 ,123 ,11991 
2021/1/4,2530 ,6450 ,1300 ,2000 ,5100 ,117 ,3952 ,588 ,370 ,22881 
2021/1/5,2560 ,6530 ,1400 ,1600 ,5300 ,97 ,4466 ,664 ,387 ,23573 
2021/1/6,2340 ,6450 ,1400 ,1800 ,5600 ,90 ,4211 ,599 ,375 ,23359 
2021/1/7,2220 ,6320 ,1400 ,1700 ,5400 ,91 ,4238 ,552 ,370 ,22835 
2021/1/8,2280 ,6350 ,1300 ,1900 ,5400 ,93 ,3713 ,607 ,374 ,22501 
2021/1/9,1990 ,5420 ,1200 ,1500 ,4200 ,87 ,3212 ,418 ,220 ,18690 
2021/1/10,910 ,3270 ,800 ,1300 ,2600 ,89 ,1584 ,166 ,121 ,11008 
2021/1/11,1480 ,3490 ,800 ,1200 ,2900 ,92 ,1944 ,476 ,164 ,12869 
2021/1/12,2290 ,6640 ,1400 ,1800 ,5400 ,91 ,3992 ,578 ,427 ,23067 
2021/1/13,2410 ,6540 ,1400 ,1700 ,5300 ,90 ,3689 ,561 ,370 ,22600 
2021/1/14,2110 ,5560 ,1200 ,1500 ,3900 ,90 ,2828 ,552 ,308 ,18461 
2021/1/15,1700 ,3840 ,900 ,1300 ,3700 ,90 ,2375 ,455 ,353 ,15010 
2021/1/16,1510 ,3670 ,900 ,1100 ,2900 ,87 ,2011 ,359 ,191 ,13065 
2021/1/17,1060 ,3210 ,900 ,1000 ,2500 ,92 ,1636 ,184 ,143 ,10965 
2021/1/18,2240 ,6470 ,1400 ,1700 ,5000 ,87 ,4058 ,562 ,413 ,22392 
2021/1/19,2060 ,5080 ,1200 ,1500 ,4400 ,93 ,3449 ,531 ,541 ,19331 
2021/1/20,2030 ,5030 ,1100 ,1500 ,4500 ,92 ,3281 ,559 ,530 ,19037 
2021/1/21,1940 ,5110 ,1200 ,1500 ,4300 ,90 ,3392 ,508 ,483 ,18902 
2021/1/22,2300 ,6200 ,1300 ,1600 ,5000 ,92 ,3407 ,543 ,437 ,21412 
2021/1/23,2110 ,5720 ,1100 ,1400 ,4000 ,86 ,2638 ,452 ,202 ,18028 
2021/1/24,1900 ,3750 ,900 ,1100 ,2700 ,90 ,1885 ,195 ,125 ,12957 
2021/1/25,2040 ,6180 ,1400 ,1500 ,5000 ,92 ,3798 ,542 ,490 ,21515 
2021/1/26,2170 ,6390 ,1200 ,1500 ,5000 ,91 ,3294 ,506 ,431 ,21004 
2021/1/27,2050 ,6080 ,1300 ,1400 ,4700 ,91 ,3019 ,501 ,403 ,20005 
2021/1/28,2040 ,6370 ,1400 ,1500 ,5100 ,89 ,3735 ,635 ,511 ,21860 
2021/1/29,2140 ,6250 ,1300 ,1500 ,5100 ,90 ,3383 ,547 ,448 ,21242 
2021/1/30,2120 ,5550 ,1100 ,1300 ,3700 ,93 ,2272 ,378 ,218 ,17113 
2021/1/31,2230 ,3390 ,800 ,1200 ,2800 ,90 ,1611 ,249 ,136 ,12810 
2021/2/1,3000 ,4710 ,1200 ,1700 ,4900 ,94 ,3801 ,529 ,519 ,20870 
2021/2/2,2000 ,5300 ,1200 ,1300 ,4500 ,90 ,3035 ,385 ,461 ,18719 
2021/2/3,2010 ,5230 ,1200 ,1400 ,4700 ,93 ,3332 ,468 ,458 ,19280 
2021/2/4,2000 ,5250 ,1100 ,1400 ,4300 ,91 ,3089 ,401 ,439 ,18457 
2021/2/5,1900 ,5160 ,1200 ,1400 ,4400 ,97 ,3032 ,428 ,485 ,18485 
2021/2/6,2330 ,4630 ,900 ,1300 ,3600 ,106 ,2001 ,399 ,205 ,15808 
2021/2/7,2070 ,3370 ,800 ,900 ,2900 ,89 ,1585 ,165 ,126 ,12344 
2021/2/8,3140 ,5380 ,1300 ,1500 ,5500 ,88 ,3855 ,435 ,468 ,22155 
2021/2/9,3340 ,5370 ,1200 ,1500 ,4500 ,90 ,3795 ,435 ,519 ,21187 
2021/2/10,3160 ,5250 ,1300 ,1400 ,5100 ,90 ,3682 ,428 ,465 ,21373 
2021/2/11,2720 ,3790 ,1000 ,1400 ,3400 ,90 ,2573 ,387 ,214 ,15889 
2021/2/12,1880 ,5330 ,1300 ,1500 ,4400 ,92 ,3013 ,417 ,451 ,18858 
2021/2/13,1950 ,4550 ,900 ,1400 ,4500 ,90 ,2049 ,411 ,218 ,16375 
2021/2/14,1010 ,3220 ,800 ,1000 ,3300 ,92 ,1547 ,193 ,125 ,11602 
2021/2/15,1850 ,5240 ,1200 ,1500 ,4300 ,98 ,3386 ,414 ,424 ,18799 
2021/2/16,2090 ,5110 ,1100 ,1500 ,4200 ,91 ,2845 ,405 ,360 ,18103 
2021/2/17,1930 ,5100 ,1200 ,1500 ,4400 ,90 ,3086 ,434 ,407 ,18617 
2021/2/18,2090 ,5050 ,1200 ,1600 ,4300 ,96 ,3049 ,421 ,462 ,18630 
2021/2/19,1980 ,5140 ,1200 ,1500 ,4200 ,88 ,3012 ,438 ,429 ,18396 
2021/2/20,1800 ,4590 ,1000 ,1200 ,3100 ,89 ,2041 ,329 ,195 ,14704 
2021/2/21,960 ,3210 ,800 ,1000 ,2500 ,89 ,1178 ,192 ,108 ,10257 
2021/2/22,1830 ,4710 ,1200 ,1400 ,3800 ,96 ,2753 ,387 ,332 ,16856 
2021/2/23,1000 ,3310 ,800 ,1200 ,2900 ,100 ,1786 ,374 ,151 ,11896 
2021/2/24,1990 ,5390 ,1200 ,1500 ,4400 ,149 ,3169 ,451 ,452 ,19163 
2021/2/25,1950 ,5290 ,1200 ,1500 ,4500 ,138 ,3023 ,427 ,475 ,18884 
2021/2/26,2380 ,4950 ,1300 ,1400 ,4400 ,100 ,2866 ,414 ,466 ,18623 
2021/2/27,2750 ,4800 ,1100 ,1300 ,4600 ,98 ,2482 ,398 ,263 ,18176 
2021/2/28,940 ,3260 ,800 ,900 ,2500 ,102 ,1397 ,163 ,127 ,10464 
2021/3/1,1850 ,5230 ,1200 ,1400 ,4100 ,106 ,3036 ,404 ,368 ,18129 
2021/3/2,1870 ,5190 ,1200 ,1500 ,3900 ,106 ,2871 ,389 ,374 ,17728 
2021/3/3,1860 ,5350 ,1200 ,1400 ,4400 ,101 ,3128 ,412 ,445 ,18717 
2021/3/4,2310 ,5240 ,1200 ,1400 ,4000 ,100 ,2781 ,399 ,418 ,18237 
2021/3/5,3100 ,5020 ,1200 ,1400 ,3900 ,103 ,3134 ,406 ,385 ,19168 
2021/3/6,1680 ,4680 ,1000 ,1200 ,3100 ,97 ,2300 ,340 ,157 ,14797 
2021/3/7,1020 ,3370 ,700 ,1000 ,2600 ,101 ,1483 ,187 ,131 ,10814 
2021/3/8,1850 ,5500 ,1300 ,1400 ,4500 ,102 ,3667 ,413 ,495 ,19682 
2021/3/9,1810 ,5250 ,1300 ,1400 ,4200 ,108 ,3412 ,418 ,427 ,18732 
2021/3/10,1900 ,5220 ,1100 ,1300 ,4300 ,101 ,3069 ,371 ,349 ,18181 
2021/3/11,1840 ,5140 ,1200 ,1500 ,3900 ,102 ,2742 ,368 ,360 ,17474 
2021/3/12,1930 ,5170 ,1100 ,1300 ,3900 ,106 ,2659 ,381 ,341 ,17294 
2021/3/13,1680 ,4320 ,1100 ,1200 ,3300 ,103 ,2095 ,345 ,238 ,14724 
2021/3/14,950 ,3230 ,800 ,900 ,2500 ,105 ,1210 ,190 ,115 ,10249 
2021/3/15,1950 ,4930 ,1000 ,1300 ,3900 ,103 ,2932 ,398 ,377 ,17193 
2021/3/16,1930 ,5200 ,1200 ,1300 ,3700 ,101 ,2683 ,377 ,348 ,17302 
2021/3/17,2190 ,5190 ,1100 ,1400 ,3900 ,101 ,2769 ,391 ,336 ,17747 
2021/3/18,1860 ,5080 ,1100 ,1300 ,3800 ,127 ,2555 ,365 ,322 ,16846 
2021/3/19,1820 ,5040 ,1100 ,1300 ,3800 ,97 ,2608 ,392 ,318 ,16833 
2021/3/20,1040 ,3440 ,900 ,1000 ,2700 ,97 ,2010 ,330 ,131 ,11890 
2021/3/21,960 ,3390 ,900 ,900 ,2400 ,105 ,1279 ,181 ,119 ,10514 
2021/3/22,1800 ,5080 ,1100 ,1500 ,3800 ,98 ,2748 ,392 ,337 ,17234 
2021/3/23,2020 ,5100 ,1200 ,1400 ,4100 ,101 ,2807 ,393 ,358 ,17846 
2021/3/24,1890 ,4980 ,1000 ,1400 ,3700 ,95 ,2478 ,352 ,341 ,16589 
2021/3/25,1850 ,5170 ,1100 ,1400 ,3700 ,98 ,2560 ,380 ,209 ,16851 
2021/3/26,1830 ,4950 ,1100 ,1600 ,3600 ,101 ,2395 ,365 ,227 ,16618 
2021/3/27,970 ,3580 ,1000 ,1100 ,2900 ,90 ,1598 ,332 ,103 ,11889 
2021/3/28,1000 ,3490 ,800 ,900 ,2500 ,104 ,1275 ,165 ,106 ,10610 
2021/3/29,1510 ,5030 ,1100 ,1300 ,3500 ,112 ,2578 ,342 ,242 ,16018 
2021/3/30,1810 ,5120 ,1100 ,1200 ,3500 ,112 ,2491 ,359 ,218 ,16324 
2021/3/31,1910 ,5080 ,1000 ,1300 ,3400 ,96 ,2503 ,357 ,229 ,16219 
2021/4/1,2270 ,5620 ,1300 ,1300 ,3800 ,99 ,2654 ,336 ,283 ,18035 
2021/4/2,2380 ,5450 ,1300 ,1200 ,3300 ,100 ,2748 ,312 ,325 ,17537 
2021/4/3,2160 ,5160 ,1300 ,1300 ,3400 ,97 ,2398 ,332 ,188 ,16663 
2021/4/4,910 ,3570 ,900 ,900 ,1800 ,103 ,1535 ,165 ,121 ,10275 
2021/4/5,2210 ,6000 ,1400 ,1300 ,3700 ,101 ,2984 ,356 ,334 ,18802 
2021/4/6,1900 ,5890 ,1100 ,1200 ,3600 ,125 ,2699 ,351 ,299 ,17589 
2021/4/7,1980 ,5870 ,1400 ,1300 ,3900 ,96 ,2620 ,370 ,320 ,18283 
2021/4/8,1970 ,5900 ,1400 ,1300 ,3700 ,97 ,2780 ,360 ,357 ,18286 
2021/4/9,2020 ,5980 ,1400 ,1400 ,3900 ,99 ,2742 ,388 ,356 ,18631 
2021/4/10,1930 ,5530 ,1300 ,1200 ,3400 ,96 ,2501 ,339 ,193 ,16883 
2021/4/11,1170 ,3640 ,900 ,1000 ,1900 ,96 ,2041 ,169 ,133 ,11326 
2021/4/12,1990 ,6000 ,1400 ,1500 ,3900 ,100 ,2798 ,402 ,355 ,18847 
2021/4/13,2090 ,6080 ,1400 ,1300 ,4100 ,102 ,2906 ,424 ,373 ,19252 
2021/4/14,2370 ,6200 ,1300 ,1500 ,5200 ,121 ,2720 ,390 ,343 ,20578 
2021/4/15,2730 ,6120 ,1200 ,1500 ,5400 ,129 ,2786 ,434 ,327 ,21017 
2021/4/16,2550 ,6040 ,1300 ,1400 ,5200 ,130 ,2895 ,415 ,344 ,20753 
2021/4/17,1900 ,5550 ,1300 ,1200 ,4400 ,95 ,2331 ,369 ,178 ,17754 
2021/4/18,1040 ,3320 ,800 ,1000 ,2100 ,92 ,1467 ,163 ,113 ,10287 
2021/4/19,2970 ,6020 ,1300 ,1400 ,5400 ,126 ,2829 ,441 ,355 ,21331 
2021/4/20,2360 ,6110 ,1200 ,1500 ,5000 ,110 ,2533 ,397 ,332 ,19965 
2021/4/21,2410 ,6180 ,1200 ,1600 ,4900 ,101 ,2566 ,474 ,330 ,20225 
2021/4/22,2650 ,6270 ,1200 ,1400 ,5100 ,109 ,2491 ,429 ,292 ,20426 
2021/4/23,2400 ,5980 ,1200 ,1400 ,5100 ,107 ,2617 ,473 ,316 ,19953 
2021/4/24,1920 ,5550 ,1100 ,1100 ,3800 ,99 ,2171 ,349 ,181 ,16646 
2021/4/25,1040 ,3370 ,800 ,900 ,2100 ,97 ,1334 ,176 ,120 ,10186 
2021/4/26,2830 ,6040 ,1200 ,1400 ,4500 ,103 ,2641 ,409 ,307 ,19855 
2021/4/27,2270 ,5950 ,1100 ,1400 ,4500 ,98 ,2594 ,446 ,343 ,19083 
2021/4/28,1880 ,6070 ,1100 ,1300 ,4300 ,105 ,2480 ,380 ,290 ,18353 
2021/4/29,1130 ,4370 ,900 ,1100 ,2300 ,106 ,1486 ,334 ,121 ,12105 
2021/4/30,1740 ,4490 ,900 ,1100 ,2200 ,103 ,1433 ,367 ,111 ,12755 
2021/5/1,1090 ,4300 ,900 ,1000 ,2100 ,108 ,1341 ,329 ,99 ,11495 
2021/5/2,1050 ,3420 ,900 ,900 ,2000 ,97 ,1049 ,171 ,106 ,9979 
2021/5/3,1130 ,4170 ,800 ,1400 ,2200 ,97 ,1385 ,325 ,110 ,11924 
2021/5/4,1040 ,4300 ,900 ,1100 ,2000 ,96 ,1410 ,320 ,106 ,11513 
2021/5/5,1540 ,4330 ,800 ,1100 ,2300 ,104 ,1368 ,322 ,110 ,12216 
2021/5/6,1400 ,6010 ,1200 ,1300 ,4200 ,105 ,2329 ,391 ,310 ,17614 
2021/5/7,1420 ,5950 ,1200 ,1300 ,4100 ,107 ,2305 ,385 ,263 ,17397 
2021/5/8,1310 ,5610 ,1100 ,1100 ,3400 ,102 ,2081 ,379 ,181 ,15672 
2021/5/9,1030 ,3680 ,900 ,1000 ,2000 ,101 ,1176 ,164 ,109 ,10419 
2021/5/10,2000 ,6150 ,1300 ,1400 ,4000 ,101 ,2517 ,373 ,309 ,18510 
2021/5/11,1420 ,5900 ,1200 ,1300 ,4100 ,101 ,2274 ,366 ,304 ,17410 
2021/5/12,1440 ,5850 ,1200 ,1400 ,4000 ,113 ,2149 ,441 ,355 ,17363 
2021/5/13,1790 ,5800 ,1100 ,1500 ,4000 ,108 ,2284 ,386 ,352 ,17644 
2021/5/14,1870 ,5970 ,1200 ,1400 ,4300 ,108 ,2394 ,396 ,208 ,18253 
2021/5/15,1610 ,5810 ,1100 ,1200 ,3500 ,100 ,2021 ,339 ,340 ,16392 
2021/5/16,1070 ,3620 ,900 ,1000 ,2000 ,108 ,1468 ,172 ,116 ,10722 
2021/5/17,1630 ,6060 ,1200 ,1400 ,4300 ,117 ,2569 ,421 ,401 ,18578 
2021/5/18,2130 ,6290 ,1300 ,1500 ,4400 ,107 ,2598 ,482 ,387 ,19633 
2021/5/19,1650 ,5870 ,1200 ,1400 ,4200 ,107 ,2286 ,384 ,361 ,17862 
2021/5/20,1740 ,5840 ,1300 ,1500 ,4200 ,108 ,2247 ,403 ,376 ,18042 
2021/5/21,2490 ,6270 ,1300 ,1500 ,4400 ,111 ,2387 ,373 ,414 ,19695 
2021/5/22,1660 ,5560 ,1200 ,1300 ,3700 ,105 ,1911 ,339 ,191 ,16367 
2021/5/23,1090 ,3800 ,900 ,1100 ,2300 ,104 ,1330 ,200 ,124 ,11138 
2021/5/24,2300 ,6360 ,1300 ,1400 ,4300 ,113 ,2770 ,440 ,406 ,19908 
2021/5/25,2390 ,6390 ,1300 ,1500 ,5200 ,111 ,2572 ,408 ,448 ,20776 
2021/5/26,2410 ,6370 ,1300 ,1500 ,4900 ,99 ,2609 ,501 ,415 ,20576 
2021/5/27,2410 ,6050 ,1200 ,1500 ,4700 ,107 ,2457 ,403 ,352 ,19579 
2021/5/28,2320 ,6240 ,1300 ,1500 ,5000 ,103 ,2500 ,410 ,399 ,20190 
2021/5/29,2120 ,5880 ,1200 ,1400 ,4200 ,101 ,2072 ,368 ,204 ,17946 
2021/5/30,1140 ,4400 ,900 ,1000 ,2800 ,107 ,1334 ,156 ,133 ,12227 
2021/5/31,2320 ,6400 ,1400 ,1500 ,5000 ,97 ,2623 ,477 ,413 ,20683 
2021/6/1,2770 ,6520 ,1300 ,1500 ,5200 ,111 ,2700 ,580 ,430 ,21634 
2021/6/2,2690 ,6420 ,1200 ,1500 ,5200 ,109 ,2647 ,433 ,438 ,21135 
2021/6/3,2640 ,6420 ,1300 ,1600 ,5300 ,120 ,2831 ,429 ,475 ,21530 
2021/6/4,2520 ,6290 ,1300 ,1500 ,5200 ,95 ,2884 ,426 ,362 ,21097 
2021/6/5,2260 ,5900 ,1200 ,1500 ,4200 ,90 ,2397 ,353 ,218 ,18557 
2021/6/6,1220 ,3630 ,900 ,1000 ,2800 ,90 ,1500 ,160 ,116 ,11648 
2021/6/7,2800 ,6560 ,1300 ,1600 ,5400 ,106 ,2844 ,456 ,460 ,22023 
2021/6/8,3290 ,6710 ,1400 ,1600 ,5800 ,108 ,2801 ,489 ,472 ,23179 
2021/6/9,3530 ,6770 ,1300 ,1700 ,5500 ,99 ,2764 ,536 ,488 ,23165 
2021/6/10,3810 ,6830 ,1300 ,1600 ,5400 ,127 ,2943 ,467 ,426 ,23442 
2021/6/11,3230 ,6840 ,1300 ,1600 ,5500 ,106 ,3158 ,502 ,500 ,23307 
2021/6/12,2440 ,6280 ,1100 ,1400 ,4400 ,106 ,2476 ,354 ,308 ,19296 
2021/6/13,1180 ,3780 ,1000 ,1000 ,2800 ,111 ,1781 ,179 ,140 ,12280 
2021/6/14,2920 ,6580 ,1200 ,1600 ,5400 ,110 ,2919 ,521 ,447 ,22170 
2021/6/15,3370 ,6820 ,1400 ,1700 ,5500 ,114 ,3002 ,638 ,433 ,23474 
2021/6/16,2840 ,6600 ,1300 ,1600 ,5600 ,120 ,2805 ,445 ,406 ,22215 
2021/6/17,2840 ,6640 ,1300 ,1600 ,5500 ,136 ,3128 ,432 ,430 ,22505 
2021/6/18,3000 ,6810 ,1400 ,1600 ,5500 ,127 ,2791 ,409 ,396 ,22555 
2021/6/19,2270 ,5970 ,1100 ,1400 ,4400 ,102 ,2010 ,360 ,244 ,18228 
2021/6/20,1370 ,4460 ,900 ,1000 ,2900 ,104 ,1403 ,167 ,123 ,12747 
2021/6/21,3850 ,6890 ,1400 ,1700 ,6200 ,146 ,3050 ,500 ,448 ,24768 
2021/6/22,3550 ,6800 ,1400 ,1700 ,6300 ,128 ,3071 ,449 ,447 ,24354 
2021/6/23,3430 ,6780 ,1300 ,1700 ,5900 ,121 ,3110 ,530 ,436 ,23843 
2021/6/24,4160 ,6800 ,1300 ,1700 ,6200 ,126 ,2929 ,531 ,415 ,24766 
2021/6/25,3540 ,6770 ,1400 ,1700 ,6100 ,102 ,3337 ,503 ,446 ,24405 
2021/6/26,3070 ,6130 ,1100 ,1500 ,4600 ,108 ,2146 ,354 ,216 ,19622 
2021/6/27,1650 ,4430 ,1000 ,1000 ,3000 ,106 ,1420 ,150 ,191 ,13288 
2021/6/28,3950 ,6990 ,1400 ,1700 ,5700 ,108 ,3401 ,569 ,469 ,24900 
2021/6/29,4000 ,6970 ,1400 ,1800 ,6400 ,113 ,3487 ,643 ,488 ,25860 
2021/6/30,3480 ,6670 ,1400 ,1800 ,6100 ,132 ,2738 ,492 ,409 ,23698 
2021/7/1,3480 ,6670 ,1400 ,1800 ,6100 ,152 ,2738 ,492 ,365 ,23674 
2021/7/2,3420 ,6540 ,1400 ,1700 ,6100 ,142 ,3012 ,458 ,412 ,23691 
2021/7/3,2480 ,6020 ,1300 ,1400 ,4900 ,121 ,2273 ,397 ,188 ,19599 
2021/7/4,1490 ,4350 ,1000 ,1100 ,3200 ,98 ,1235 ,165 ,121 ,12967 
2021/7/5,3310 ,6640 ,1300 ,1700 ,6100 ,144 ,2915 ,525 ,412 ,23610 
2021/7/6,3920 ,7030 ,1400 ,1700 ,6600 ,134 ,3084 ,496 ,492 ,25457 
2021/7/7,4390 ,7060 ,1400 ,1800 ,6100 ,114 ,3415 ,575 ,512 ,25915 
